year,month,UNRATE,USREC,FEDFUNDS,SP500_TR
2021,1,6.4,0,0.09,0.02794815
2021,2,6.2,0,0.08,0.02491056
2021,3,6.1,0,0.07,0.00820896
2021,4,6.1,0,0.07,0.06021651
2021,5,5.8,0,0.06,0.00760387
2021,6,5.9,0,0.08,0.01810577
2021,7,5.4,0,0.10,0.03069112
2021,8,5.1,0,0.09,0.02186046
2021,9,4.7,0,0.08,-0.00083632
2021,10,4.5,0,0.08,0.0045289
2021,11,4.1,0,0.08,0.04745456
2021,12,3.9,0,0.08,0.00266084
