year,month,UNRATE,USREC,FEDFUNDS,SP500_TR
1950,1,6.5,0,,0.02635026
1950,2,6.4,0,,0.02527646
1950,3,6.3,0,,0.01380012
1950,4,5.8,0,,0.0339097
1950,5,5.5,0,,0.03919096
1950,6,5.4,0,,0.02169197
1950,7,5.0,0,,-0.06704318
1950,8,4.5,0,,0.06658357
1950,9,4.4,0,,0.04128233
1950,10,4.2,0,,0.04741732
1950,11,4.2,0,,0.00395626
1950,12,4.3,0,,0.00214322
