year,month,UNRATE,USREC,FEDFUNDS,SP500_TR
1959,1,6.0,0,2.48,0.04255728
1959,2,5.9,0,2.43,-0.01264034
1959,3,5.6,0,2.80,0.02807194
1959,4,5.2,0,2.96,0.01937421
1959,5,5.1,0,2.90,0.01766394
1959,6,5.0,0,3.39,-0.00605303
1959,7,5.1,0,3.47,0.04228546
1959,8,5.2,0,3.50,-0.0031758
1959,9,5.5,0,3.76,-0.03702301
1959,10,5.7,0,3.98,0.0017772
1959,11,5.8,0,4.00,0.00670077
1959,12,5.3,0,3.99,0.03464092
